time,seconds_elapsed,z,y,x
1681147571072202200,2.2702021484375,0.09807517430484294,-0.01564308440964669,0.004627828764007426
1681147571082274300,2.2802744140625,0.054829322296380996,-0.01870257244496606,0.020886305125639774
1681147571092346000,2.29034619140625,0.06125847856104374,-0.017077857319964095,0.010206227117963134
1681147571102418200,2.300418212890625,0.07023673478662967,-0.01277007712344639,0.0096779015280772
1681147571112490200,2.310490234375,0.06051087506413459,-0.01337093822658062,-0.022089141576760448
1681147571122562000,2.32056201171875,0.07218260815739631,-0.01760184466145001,-0.016826599672366865
1681147571132634000,2.330634033203125,0.07966215025782585,-0.0060098988061305135,0.020380291832261716
1681147571142706200,2.3407060546875,0.06948679320216178,-0.006116354855289682,-0.0009239007787313312
1681147571152778200,2.3507783203125,0.08190612979233264,-0.024729623315297065,0.005042359815072268
1681147571162850000,2.36085009765625,0.07547054378688335,-0.0010076609388925135,-0.00798566955823917
1681147571172922000,2.370922119140625,0.07562018139064311,-0.013164976458856835,0.00444483687991742
1681147571182994200,2.380994140625,0.08040975375473498,-0.016596567475888876,-0.0028214232294354585
1681147571193066200,2.391066162109375,0.08923895689845085,-0.0038911074207164343,-0.001183770991046913
1681147571203138000,2.401137939453125,0.06439560754299163,-0.021022667689295484,0.0000713116705417633
1681147571213210000,2.411210205078125,0.05002922853827476,-0.001873465721681714,0.0006042951692361385
1681147571223282200,2.4212822265625,0.06514379556179047,-0.0018125475809909403,-0.005086893076542765
1681147571233354000,2.43135400390625,0.057063949480652805,-0.015847712736809624,0.015091976165794767
1681147571243426000,2.441426025390625,0.06768938839137553,-0.018595732803316785,0.007644313341239467
1681147571253498000,2.451498046875,0.06440028371810913,-0.009047905662003903,0.0008568725576624274
1681147571263570200,2.461570068359375,0.08400280981063843,-0.012834164468757807,0.007763925699493847
1681147571273642000,2.47164208984375,0.06320084480047225,-0.002619763177493587,0.0036557642948813734
1681147571283715300,2.48171533203125,0.060954527178406714,-0.01098500207127072,0.007001394061511382
1681147571293787100,2.491787109375,0.05945873566269874,-0.003298968480154872,0.007880030926410108
1681147571303859200,2.501859130859375,0.07726619503200054,-0.011352173149539157,0.01274251782966312
1681147571313931300,2.51193115234375,0.07487199337184429,-0.004932396634574979,0.008859817477688194
1681147571324003300,2.52200341796875,0.05392331336736679,-0.018371212465595452,0.00005767587083391845
1681147571334075100,2.5320751953125,0.06349895096421242,-0.0126457657571882,-0.0038689275549491863
1681147571344147200,2.542147216796875,0.057961190581321716,-0.013596079618809744,0.0019500380892306566
1681147571354219300,2.55221923828125,0.07112813066840172,-0.01299906357373111,0.0013158409720752386
1681147571364291000,2.562291015625,0.052422845676541326,0.0014276399166323244,-0.006167199126537889
1681147571374363100,2.572363037109375,0.06289513985216617,-0.01715880446853116,0.012504238394647836
1681147571384435200,2.582435302734375,0.05810732105374336,-0.01791064574914053,-0.0005505465548485517
1681147571394507300,2.59250732421875,0.07756137858629227,-0.009214686196809634,-0.003650672561232932
1681147571404579000,2.6025791015625,0.0751677614480257,-0.016496084509789944,0.007037744016526267
1681147571414651100,2.612651123046875,0.07666296844184398,-0.015070508686080574,0.018333803064655513
1681147571424723200,2.62272314453125,0.07785714666247368,-0.01849704906865954,-0.0015962516489205882
1681147571434795300,2.632795166015625,0.07141980709135531,-0.011636205122154205,0.007370058410544879
1681147571444867000,2.6428671875,0.07725684268176555,-0.008501195032056421,0.0029234770981129256
1681147571454939100,2.652939208984375,0.0591512771487236,-0.0025710651975590732,-0.01039236537378747
1681147571465011200,2.66301123046875,0.05511047732532024,-0.008280044828355312,0.010140358807519078
1681147571475083000,2.6730830078125,0.06334171457588672,-0.00006560344896279275,0.012576184819429181
1681147571485155000,2.683155029296875,0.06379004286527633,-0.007175855579273775,-0.003689634598442353
1681147571495227100,2.69322705078125,0.07306582073271274,-0.011915506120724603,-0.016763877733657135
1681147571505299200,2.70329931640625,0.06947276467680931,-0.012819935014005749,0.004763725536782294
1681147571515371000,2.71337109375,0.06558160245716571,-0.01276291673029773,0.00296866794670932
1681147571525443000,2.723443115234375,0.08024550310373306,-0.0058129240624606605,-0.00665760842540767
1681147571535515100,2.73351513671875,0.06602817718088627,-0.005709847280476242,0.0026653832843527197
1681147571545587000,2.7435869140625,0.06632628334462642,0.002225256567727774,0.0037953919612802563
1681147571555659300,2.7536591796875,0.06617723026275635,-0.007301326856156811,0.018734045295463873
1681147571565731300,2.7637314453125,0.08293722640573978,-0.008833842786215245,0.011966628953185864
1681147571575803400,2.773803466796875,0.07560498382151126,0.005214848571456969,-0.005337945228163153
1681147571585875200,2.783875244140625,0.07186345920562744,-0.004893809056701138,-0.001755629761982709
1681147571595947300,2.793947265625,0.05959317569732666,-0.006504322126414626,-0.0024324741441989314
1681147571606019300,2.804019287109375,0.060493923929333684,-0.012503032818250357,0.00929247327391058
1681147571616091100,2.814091064453125,0.06453413923084736,-0.01969086196310818,0.0037310534542193633
1681147571626163200,2.8241630859375,0.08503507546782493,-0.008240370405092835,0.008860840390995144
1681147571636235300,2.8342353515625,0.07111877831816672,-0.009291468626912682,-0.00023685009633190928
1681147571646307300,2.844307373046875,0.07785130144357681,-0.02151377567448653,0.0032405710901133714
1681147571656379100,2.854379150390625,0.08218903838694096,-0.0023508100430015473,-0.004112495086435229
1681147571666451200,2.864451171875,0.06602817718088627,-0.008240388671401888,-0.008468123879516497
1681147571676523300,2.874523193359375,0.05929448501169681,-0.012259287190251052,-0.0023817166379187255
1681147571686595300,2.88459521484375,0.06288637202382087,-0.009273229717323556,0.010703180322051047
1681147571696667100,2.894667236328125,0.07500584888458252,-0.01458590350691229,-0.0051119864186039195
1681147571706739200,2.9047392578125,0.06961597253978252,-0.002060649723699316,0.0023048794088885187
1681147571716811000,2.91481103515625,0.06751929252147675,-0.009127090111747383,0.011494828456663527
1681147571726882800,2.9248828125,0.08442483461499213,-0.0065959459326229986,0.00800934726134874
1681147571736956000,2.934955810546875,0.07005728656649589,-0.014745806776359676,0.005833263597590848
1681147571747028000,2.945028076171875,0.08142623732089996,-0.01782630106708966,0.0057952879410702735
1681147571757099800,2.955099853515625,0.0401239205956459,-0.018977754390845075,-0.003706097109476104
1681147571767171800,2.965171875,0.04835223523676395,0.0004515614260919392,-0.004975765418843366
1681147571777244000,2.975243896484375,0.0832154588252306,0.0031610213141888377,0.01058600194947794
1681147571787316000,2.98531591796875,0.10386661718785763,0.0012202716431114822,0.00836050791973248
1681147571797387800,2.9953876953125,0.09668401220738887,0.006986004696134478,0.009824223796743898
1681147571807459800,3.0054599609375,0.02829845824539661,0.006776709327008574,-0.0032097101609688252
1681147571817532000,3.015531982421875,0.030541853258013722,-0.005463937094854191,0.002164525656704791
1681147571827603700,3.025603759765625,0.04475684109330177,0.0020178791610524056,0.017541492776339873
1681147571837675800,3.03567578125,0.14157412429153918,0.001976396373193711,-0.002416290194378234
1681147571847748000,3.045748046875,0.09354396061599254,-0.0010471526990644634,0.0010756846738047897
